--------------------------------------------------
Begin Training Report
--------------------------------------------------
Epoch [159/200]	Loss: 1.7061
Epoch [160/200]	Loss: 1.7060
Epoch [161/200]	Loss: 1.7060
Epoch [162/200]	Loss: 1.7060
Epoch [163/200]	Loss: 1.7059
Epoch [164/200]	Loss: 1.7059
Epoch [165/200]	Loss: 1.7058
Epoch [166/200]	Loss: 1.7058
Epoch [167/200]	Loss: 1.7058
Epoch [168/200]	Loss: 1.7057
Epoch [169/200]	Loss: 1.7057
Epoch [170/200]	Loss: 1.7056
Epoch [171/200]	Loss: 1.7056
Epoch [172/200]	Loss: 1.7056
Epoch [173/200]	Loss: 1.7055
Epoch [174/200]	Loss: 1.7055
Epoch [175/200]	Loss: 1.7055
Epoch [176/200]	Loss: 1.7054
Epoch [177/200]	Loss: 1.7054
Epoch [178/200]	Loss: 1.7053
Epoch [179/200]	Loss: 1.7053
Epoch [180/200]	Loss: 1.7053
Epoch [181/200]	Loss: 1.7052
Epoch [182/200]	Loss: 1.7052
Epoch [183/200]	Loss: 1.7051
Epoch [184/200]	Loss: 1.7051
Epoch [185/200]	Loss: 1.7051
Epoch [186/200]	Loss: 1.7050
Epoch [187/200]	Loss: 1.7050
Epoch [188/200]	Loss: 1.7049
Epoch [189/200]	Loss: 1.7049
Epoch [190/200]	Loss: 1.7049
Epoch [191/200]	Loss: 1.7048
Epoch [192/200]	Loss: 1.7048
Epoch [193/200]	Loss: 1.7047
Epoch [194/200]	Loss: 1.7047
Epoch [195/200]	Loss: 1.7047
Epoch [196/200]	Loss: 1.7046
Epoch [197/200]	Loss: 1.7046
Epoch [198/200]	Loss: 1.7045
Epoch [199/200]	Loss: 1.7045
Epoch [200/200]	Loss: 1.7044
--------------------------------------------------
End Training Report
--------------------------------------------------
